x,y,target
0.38085425728118716,1.0118059157678359,0
-0.8209567397079639,-0.31240374137560256,1
0.4416315784854718,0.5945582936351824,1
-0.5116918512124158,-0.9307335594363741,0
0.7989777152846922,0.23285925729548895,1
0.6104006019991888,0.5122851423734831,1
0.09922461276869007,0.7578297909927758,1
-0.6598804608388273,0.541474581673552,1
0.34397599818161423,-0.7105202970838387,1
0.7193020086268719,-0.5448578223581124,0
-0.6615312377356208,-0.7818852710152735,0
0.756213277896186,0.004907935460582671,1
-0.17755135705227343,-1.0094317077103037,0
0.9681440575602887,0.22728668937108154,0
0.21941377268389306,-0.7026302073942639,1
0.6537544156678091,0.5447095990038583,1
-0.7177952132212829,-0.6604952992678828,0
0.040858836197438665,0.8171822684835753,1
0.5483605606497453,-0.8427438271914013,0
0.56143259012644,0.4447362614297249,1
0.8066574881853289,-0.19865270438197846,1
0.6784552138904452,0.4416689792610833,1
0.8866713944405046,0.3306514965714483,0
-0.6401604799714669,0.7715483955723798,0
-0.5757679840083992,-0.4938207125591929,1
0.4264580348538024,-0.850991032371342,0
-0.8205201020861491,-0.6512192216516898,0
0.7361107874659539,0.36408986741161103,1
-1.0358871291615157,-0.18126618066907182,0
-0.41217770021319006,-0.9700587149636013,0
0.7242677118144939,-0.24684294972217657,1
-0.046842662668457394,-0.8699676272417068,0
0.1263713999711507,1.0090971219865368,0
0.42577456575480604,-0.6143894019995138,1
0.44417252853392286,-0.7229020495682148,1
0.9073586303137255,-0.4433107126479856,0
0.1438316792039419,0.81611573636432,1
0.1668193213482047,1.1075145673511437,0
-0.8691977246877921,-0.5827515242104304,0
-0.34189856015078596,-0.7111271012290147,1
-0.6341256564914354,-0.32681766953450414,1
1.0033991909007607,-0.0024821809491516918,0
0.3179186877451107,-0.8891950125124326,0
0.8850069043394796,0.552279019750094,0
-0.2897794151603663,0.9775071445281402,0
0.8828370394082454,-0.4368986649133314,0
0.8449098460069355,0.04237288460565766,1
-0.2737621025413166,0.8516196003019313,0
0.2484192722902829,-0.7464781217964612,1
0.6788240248367395,0.26513913965581515,1
-0.3383140987043796,-0.6992345729019172,1
-0.7114269522182877,-0.6956710615162365,0
0.4488537297437371,0.913575789609084,0
0.7902002534959947,-0.10329023486819283,1
-0.4297080056897584,0.9543541258612395,0
-1.039369623500608,0.11230105040754665,0
-0.4449094634802962,0.887105094329022,0
-0.2134370141523795,-0.9612885830460466,0
0.7362823384056647,-0.4325583141494834,1
0.6050391284902912,-0.4123881781048446,1
0.6657268059247754,-0.5020658434791849,1
-0.2822855652815219,0.9812986811548399,0
-0.8900441949853204,0.1308838602976523,0
0.06660637467501031,0.7082280650397905,1
0.24499574374741218,0.9863356953062127,0
-0.6314936511162164,0.40209279721164937,1
-0.7241816729464017,0.6597583054530475,0
-0.6155284314788434,0.7413038384172111,0
1.0292171445377327,0.23040137500185737,0
-0.7530516450666467,-0.2312300103064533,1
-0.4717940560589557,0.6766534800916707,1
0.4817933781977391,-0.7510173001339853,1
-0.5824110697202166,-0.6630518158625298,1
-0.5664752118140258,0.4797726256837103,1
0.6411441432985215,0.6758007424696048,0
-0.7587290577698119,-0.5077474823602427,0
0.11216321267891076,-0.9669434203191914,0
0.3313041726794837,0.9616852294793737,0
-0.49101089333596065,-0.8575150574530945,0
-0.8087909310297924,0.2862497808059596,1
0.36219762267774247,0.9281462767188444,0
0.8373512071462614,0.39449449768297634,0
-0.24187946539596408,0.7017977359270974,1
0.058219139712355455,-0.9353420349778826,0
0.6586977667248595,-0.473363905249867,1
0.3254050504556333,0.9562851520524769,0
-0.507809099971242,-0.6804110998446627,1
-0.30010715530179877,0.8793803583228775,0
-0.7165005490153245,-0.7444825407961391,0
0.8065283052854235,0.10363026851756044,1
-0.1809258099241982,-0.9332992013205715,0
-0.7350786870591329,-0.27594489227687125,1
0.7605136964565711,-0.6967774479897024,0
0.24911703377271435,1.0282483816299637,0
0.11254784314982594,0.9686324108595588,0
0.12105887783063982,-1.0266212568075337,0
-0.632697868173472,-0.8734999831290323,0
0.8360811906981809,0.14155195189747144,1
-0.017481614643865516,0.8871377222501766,1
-0.9133428189608622,0.34236075663373633,0
-0.8619487619073556,0.04398592087695733,1
-0.8561156923918758,-0.08308099794141376,1
0.8142366107358319,-0.5784241522780177,0
0.8961809207735233,0.3029246919442965,0
0.6448149555412441,-0.41846651682098013,1
0.4954075720632125,0.6160497068723216,1
-0.6484117359387405,0.09300611554715435,1
-0.4453408798589214,-0.6215119316673755,1
0.7211461071885621,0.7485825613966509,0
0.8053173172584593,0.01704930840719065,1
0.9359271545115893,-0.5574705884124862,0
0.7374021408863308,0.5404000871526491,0
1.008031360075169,0.2769062200827544,0
0.45518505605050613,0.6340133672794355,1
-0.9510976341029003,-0.4165475869822357,0
0.2618737384500723,-0.9443706463414487,0
0.8201395082920819,0.07212199573700082,1
0.717707365471278,0.7643120588231107,0
0.36294040489637475,0.7792679043006887,1
0.8898433280752953,0.16174454107608308,0
-0.4636009017454255,0.9245902754513037,0
0.5434803456224085,0.5484978803734208,1
-0.22837820952532273,0.9937731146291805,0
-0.92014097361336,-0.5113947791836941,0
-0.8796837715436636,0.6584943436887462,0
-0.3094506393321292,0.917370654316415,0
-0.08970993934664431,-0.9346013841463185,0
1.0037535355221339,-0.1088072170650023,0
0.859508518151906,0.28641337067944883,0
0.7317872347352877,0.11314642102592593,1
-0.2696751324899364,-0.6816028232355256,1
-0.4568490637689211,-0.5764135102053174,1
-0.33776235285895034,0.9071677704689651,0
-0.20467347928607327,-0.9227263217142486,0
0.41188579441935064,0.9173539199767022,0
-0.9809392750174488,0.21914754329480407,0
0.34253206184223384,0.6675001867901269,1
-1.0739384275326724,0.008176620874366089,0
-0.1324577103256696,-0.770000297786661,1
0.41327776235877844,0.7549694306489133,1
0.7181596630081516,-0.3640360971150269,1
-0.7424035621220637,-0.014949025592987393,1
0.26711358349795156,-0.7815423472972441,1
0.7971416549857983,-0.06427884344532762,1
0.861805862226662,-0.43744810016208685,0
-0.36811670159785154,0.6937360529680134,1
-0.3556073525745993,-0.9375253899132665,0
-0.35862123788364486,0.9473041896067033,0
-0.7993419280123958,-0.4635234295764983,0
0.8950333368679793,-0.5703666503279081,0
-0.6917089184317763,-0.7173465134419269,0
0.2498268361615219,1.042217969786749,0
0.48975461504041945,0.9246169993584229,0
1.0387426467888992,-0.3308936102478956,0
0.48040988954744707,0.6419370284052673,1
0.6457253868054305,-0.4258250440574747,1
0.5857306709754054,-0.5645882190135695,1
0.6643690254934737,0.5419869310907144,1
-0.7680588789198871,0.21300691610036365,1
-0.7528396600613289,-0.31252064200929797,1
0.6374668525744991,0.7381389533725251,0
0.8225044062933212,0.11358814734532638,1
-0.900851463549775,-0.44515923160973814,0
-0.06608358139765938,0.9476455345706706,0
-0.2054396165839436,-0.7759704429215675,1
-0.5957917613425961,0.6262306297932813,1
0.8460131100438606,0.09306000278037932,1
0.7169323609021565,0.3535662846021486,1
-0.6863579707578082,-0.3260754165142597,1
-0.8308106848682993,-0.0351303866367649,1
-0.7272240188479282,0.7351196427039344,0
0.6758689422671228,0.29706622530302296,1
0.7719184995440121,-0.20650809182201899,1
0.11254424444200212,-0.6800381569756715,1
0.3223969391925491,0.6871424274261461,1
0.15838222984830383,0.9728940229609189,0
-0.852701531559681,0.5081902794632547,0
-1.0511236697003303,0.2678142032113299,0
-0.9288478877749311,-0.13198691137176916,0
-0.7605014624805344,0.33791197363556846,1
0.6783484323269865,0.30783352225845056,1
0.578266550699696,0.45441868599098834,1
0.6747022725302897,-0.7507666081028623,0
0.6798445173302727,0.45749138418719093,0
0.847711002925685,0.6756533896288868,0
-0.9807960377791489,0.2198172838567719,0
-1.0280177830580892,-0.012134709090227114,0
0.0029060457773899817,0.874583051590964,1
0.6889568527249023,-0.37688474903008473,1
-0.35667408597160877,-0.6748400234125018,1
0.9423605341519949,-0.4127801776288027,0
0.9115389095377645,-0.3443769016070428,0
0.8222631074943705,-0.27813652619172496,1
-0.7518725708449678,-0.6656180745288561,0
-1.0050934920921883,0.1989303183259138,0
0.7000554689376824,-0.6771246909994316,0
0.9603210903324917,-0.35150754390347444,0
-0.4112872734401475,0.8937985853335327,0
0.8093386284203711,-0.2138264611276085,1
1.061153732968725,0.10665701176608201,0
0.21286265458735704,-0.7548169022833426,1
-0.5901989101478137,-0.49754286759141503,1
0.19219410603584483,-0.6981195078251607,1
-0.9793103273030194,-0.3626245120806363,0
-0.012364657100089205,-1.0280938275382838,0
-0.47404753365263946,0.8755074329211394,0
0.2437556423485517,1.031112518598567,0
0.4599479339104731,-0.6093942505589384,1
0.5375383214238824,0.8276404700869172,0
-0.7091146103130979,0.5731249344461143,0
0.9168971286298422,-0.5228629035996066,0
0.797714986381359,-0.7632407463704552,0
-0.7658086784201097,0.2742948140656163,1
0.442195438589459,-0.5869869389081391,1
0.45188007871615904,-0.5921033085337444,1
0.26871234186831455,0.9660838920423809,0
-0.6143996817228797,0.6795894704949835,0
0.5463881260198169,-0.783777509445496,0
0.4938283325418916,-0.9422472848744479,0
-0.9178125533033145,0.3463422514712107,0
-0.2641036123216115,-0.7546177893712173,1
0.14427525673979297,0.7876146697573488,1
-0.38472142348712357,-0.8494682581326651,0
0.6335579420451559,-0.40874956638772225,1
-0.9838254545352807,0.24118207447248938,0
0.034183474209551236,0.7792397608107663,1
-0.7017998859711883,0.46290772794298723,1
-0.9670720471574392,0.036389940079106016,0
0.7211438985729641,0.2856557126935031,1
0.7194405388658257,-0.2156200437193003,1
0.6494829400952028,-0.5919950416809316,1
-0.7570961650343903,0.2204009648839826,1
-0.9517311628240839,-0.21443271832303898,0
0.73575534421137,-0.02774103500280911,1
0.22949557720173785,0.8295679076095656,1
0.48539398353922536,0.6718573228271231,1
-1.037511115687893,-0.0693872367687757,0
-0.8398782723224092,0.5597948651032599,0
0.8952411781098736,-0.22734378930891486,0
0.6853406401311714,0.4082824112413191,1
0.4955042087396827,-0.5852093495065243,1
-0.7006290975595871,-0.4576336590291973,1
-0.5570438407280415,0.9038250141270003,0
0.08522623234076579,0.9954657114889445,0
0.8709135204859915,-0.5388037392000096,0
-0.832384904543222,0.4894881010308349,0
0.4161916903584927,0.7107656818201114,1
0.6424151843452044,0.3064925614839012,1
0.017792975861546947,-0.7680364796750978,1
-0.6035208611162066,-0.48669875660981665,1
-0.19488892482261072,0.8098559350897088,1
-0.6478334935960216,-0.8678445375336171,0
0.8366072232243866,0.3952223217471398,0
-0.37523288933433063,-0.9033128823003389,0
-0.9316945703148601,0.4032011651251034,0
0.4262115895111638,-0.8771036995193197,0
0.8113239109684307,-0.23828497905757012,1
-0.12344432373131077,-0.8227420034556382,1
0.7630739757515254,-0.25683926505895815,1
-0.17579133497259442,-1.0024265968323924,0
0.11765868596318893,-0.7720016183573694,1
0.6633273106507195,0.35788619662255894,1
0.7991858589605333,0.035521216037117116,1
-0.5472432770385147,-0.44507477643558707,1
-0.8523277793828106,-0.2818751033447538,0
-0.6341428813878848,-0.7745290864712229,0
0.3198822042918664,0.6250528077313305,1
-0.962366735339526,0.16002503151544872,0
-0.5265154218385117,0.588431216504104,1
0.349733864226795,0.8747690295490214,0
-0.4214944556285695,0.9290879695791796,0
0.9844624665766142,0.08134089224700071,0
0.8514841136441594,0.34977649741837025,0
0.6912834845800175,-0.5730399057458775,1
0.570400060248502,0.788150538913281,0
0.3729076579919951,0.6626125044783115,1
-0.6677018435889845,-0.32088932269494874,1
-0.7664934445061012,0.5618203841229784,0
0.28167840750286416,-0.9749629843280009,0
-0.5510114452017325,-0.8199907736672867,0
-0.9718389992919607,0.2028945866776141,0
-0.5348350926399714,-0.9581784154544208,0
0.41187109867615146,0.905926434549866,0
0.13343255871312976,0.809125338206061,1
0.557428597982268,0.5177801201732825,1
-0.5578103321832162,0.7979944623640854,0
-0.16896087014985117,-0.9759891069254878,0
-0.9744511200301097,-0.07820835770258566,0
0.8357248812556113,0.43677252355100094,0
-0.7250609347616157,0.2328864401947329,1
-0.36746181248675863,-0.7631459453094416,1
0.5310286566655766,-0.6858202287759549,1
-0.7924204853708343,0.008853052908893315,1
-0.21254654478960466,-0.9940472964026271,0
-0.12444216355687615,0.9646243685359083,0
-0.1839204163354618,0.7446146584335426,1
0.9007284736084812,-0.030466020078929873,0
-0.447683328513233,0.8852039043866035,0
-0.3979653111359857,-0.6383689731149876,1
0.5718833176964434,0.856544922143895,0
-0.707315940301448,-0.4604189445512956,1
-0.6117821449117123,0.6610086149502492,1
-1.0189401105600369,0.005031610576354345,0
-0.7239890291075156,-0.2866133486258004,1
-0.12270460338123217,0.7384223648467381,1
-0.8487541588221774,-0.03759667854862217,1
-0.7704881170379804,-0.3051404378827679,1
0.8437141641439311,-0.16787862336455606,1
-0.08754496405337091,-1.0228685554896357,0
-0.7109304746103238,0.280916006988736,1
0.19047503087648626,0.7323646344847823,1
0.48859974367805525,0.9061970647684645,0
1.0192593199488054,0.07636617549659958,0
-0.7595973003263985,0.1892212579496645,1
-0.5805515004946551,-0.6871156240733234,1
-0.5611801697381996,-0.5581703223570321,1
-0.40720896891220887,0.682570868490658,1
-1.0468600606160554,0.17856123991706924,0
-0.8357263255655485,0.1348952760000224,1
-0.008753854533159935,-0.7743962629230143,1
-0.6993949084677031,-0.3659880766443541,1
-0.8246520371138824,-0.16429684334485123,1
-1.0124010058266355,0.17147843654570236,0
1.0346573645511696,0.06645995409463745,0
0.9682786908063419,0.28282121440036134,0
-0.9783752724602989,-0.20131385900035498,0
0.9816950928916777,0.12978916275876748,0
-0.9476880898277007,0.12962686914377602,0
0.030252624968562594,-0.8843940406510549,0
-0.25881998627978603,0.8336411431488167,1
-0.1485291263150857,0.8028415208384647,1
-0.8001440835141446,0.5715605918304656,0
-0.4724362014477484,0.6414275000550547,1
-0.11814172254387897,-1.0080589940744236,0
0.9661106722302197,0.2315925916522082,0
0.9429800137051259,-0.09714204399027462,0
-0.839173915051219,-0.007611794546929337,1
0.23975571092614745,0.9120079731523394,0
0.6840751641265655,0.5008878291663611,1
-0.5965003048790963,0.5523644835468323,1
0.6070404594958374,0.5025663740109547,1
0.2690796838179385,1.0290109082020915,0
0.33151218436971813,-0.700778140410895,1
-0.9803980999485515,-0.3628686126867373,0
0.6534900098334298,0.5288215914693174,1
0.878110730773102,0.5996000970829933,0
-0.5809280665719729,-0.814963155735041,0
0.6412529810414177,-0.8064716294231186,0
0.2742461521737001,-0.7578471549571173,1
1.0318421058386837,0.08663039409879371,0
-0.9187493894029288,-0.3021812859785371,0
0.6563585694339225,-0.4194806882648701,1
-0.9636726983113248,0.3977142772749707,0
0.6284584422769637,-0.48392151084548546,1
-0.7690137649054714,0.09033863112554054,1
-0.9493871956092079,-0.27688844261428847,0
0.5265618479994737,0.8644903273203904,0
-0.793165919625602,0.19966377522155374,1
-0.45859747830483594,0.6183788549431816,1
-0.845423927272774,-0.0625966380019004,1
0.4978252492785407,-0.8425085417724818,0
-0.56132532608655,-0.7621868783143342,1
0.6738954595784571,0.46967515746987853,1
-0.7347227795261453,0.565992892812119,0
0.6957235845824813,0.7621857213255471,0
-0.20048011995689483,-0.9826211057661448,0
0.5530097237711457,-0.958019552630951,0
0.628219887915016,-0.6862638367581915,0
-0.13727542322589986,0.8505127496045051,1
0.7452674881692114,-0.2651994818201933,1
0.2438741941156437,-0.9871493986035921,0
-0.8086532058243644,-0.025675927409783972,1
0.5481012024565703,0.9678250572404182,0
1.0984336742985823,-0.11897175161288415,0
0.560773204282073,-0.6202956302500988,1
-0.14819143284488984,-0.9803379533226378,0
0.7954224663940407,0.543856744018571,0
-0.6038406458448827,0.42552721751925704,1
-0.6397067227175687,-0.559956155036034,1
-0.6796642248819788,0.3754113378689024,1
-0.23847404698223942,1.0120844147902508,0
-0.861054964823951,0.5949659880512923,0
0.7804907011833415,0.37609255384210777,1
0.7289429867858558,-0.3781408495168763,1
0.5086742259936128,-0.6328888178811083,1
-1.0314297582032788,-0.269699985655685,0
-0.6964376605093872,0.3862588066203449,1
-0.8026167289503051,-0.158986302421303,1
-0.302345290731266,0.7216265586700683,1
0.1619459825001303,0.7320981466820198,1
-1.0422393637977336,-0.03843704396390347,0
0.07621084322682556,-0.8277363734687475,1
0.8087953106077965,-0.08086087280746099,1
-0.9446707121331538,-0.16056739979941637,0
0.07839587674494428,0.7454112349560942,1
0.7341395706854842,-0.6154728544819472,0
0.03761165391363592,0.7211864810015596,1
1.0036220224185943,-0.1805386012237337,0
-1.0188385150359216,0.2586985063585088,0
-0.0794001999119881,0.6998086363437139,1
0.7662942182099034,0.19633356556275713,1
0.34988713957105544,0.6640065634491537,1
0.8563249570572452,0.00480838111809638,1
-0.31155359745175826,0.7358189601611487,1
0.5987440565649825,-0.4782654681363889,1
-0.7793727103450345,-0.686331849754155,0
-0.6895816648366656,-0.6883682008479644,0
-0.45158546572229624,-0.6439672282365285,1
0.7844166116501797,0.5860331605111373,0
-0.6311578683333511,-0.753508902224853,0
0.8120938051919236,-0.6536200205999405,0
0.6541441986309176,0.6407383487793213,0
0.7940020144228167,0.269434389788616,1
-0.837133837047911,0.2110335468533791,1
-0.9288577287444623,-0.562045861690197,0
-0.7871900950223292,-0.5717843559065772,0
-0.021963523883795882,0.793717589017759,1
-0.5865130046834309,0.8511090349013748,0
0.40809542477504124,-0.9406658273522643,0
0.4243841549012887,-0.7630990047145341,1
0.7565157327909172,-0.13368792310859492,1
0.6035288956876468,-0.852096564650159,0
-0.3826084155263654,0.9531673765021811,0
-0.7579409394447407,-0.24552376974625828,1
-0.808122851916199,-0.6108311110161538,0
-0.09700771665802843,0.8286391817557417,1
-0.7265021356230749,0.3103571597603967,1
0.0036018922138441184,-0.7877259319600695,1
-0.28561605389692724,-0.7695850847246,1
-0.9213751873349857,-0.05112553879541242,0
-0.5849160631062101,-0.5245349027379873,1
0.9494530474679233,0.6521311659019372,0
-0.6719856774898981,-0.4458087173297293,1
0.6552395103217475,-0.4694381361859686,1
-0.4238704946358067,-0.9144631660848329,0
0.6888369890775496,-0.5027827699886506,0
0.36009584066159317,-0.9548876288304126,0
0.6672253567012051,0.412613318682731,1
-0.6318501834009929,0.8266686583882482,0
0.7101654123225274,-0.6326156433575861,0
0.8149557603335271,0.0405996948948532,1
-0.9619768830113063,0.08824048275761213,0
-0.37228342983535356,0.9532388806187819,0
1.0206716288944722,-0.1665495878688109,0
0.4194592025246695,0.7234537601035887,1
0.08173329452974855,-0.7625369651070574,1
-0.7826727881104644,-0.20355092606402703,1
0.7704143072386502,-0.29023578169111475,1
-0.6987313040366944,-0.7403432844044605,0
-0.22674516966955818,0.9556382759189198,0
-0.6702976501359578,-0.5179172233807372,1
-0.8066055536108416,0.0796519559991481,1
0.6830025940173686,-0.7369973156772452,0
0.2987924517095896,-0.7666693874639617,1
0.6391935618039023,0.9067617248196487,0
0.42422590352498424,0.6853919511638538,1
-0.022947988772459658,0.9914002665498969,0
-0.7169062679382495,0.23302376320758036,1
0.35712527521031623,-0.6844392268100589,1
0.5970205447192188,-0.7271196767194604,0
0.8022789654327047,-0.19636551995374033,1
-0.700622758181654,-0.41555322512718196,1
-0.8516525609558384,-0.3291731502328749,0
-0.8532378461702497,-0.27153406296136884,1
0.850130391779444,0.369253591335133,0
0.17667794546511634,-0.995049069110476,0
-0.39327803360173963,0.9053006418077721,0
0.8128577364782716,0.1304867565841868,1
0.05882841483424045,-0.7852308745196419,1
0.2435013617963891,0.7863111172955284,1
-0.10025132132318881,0.7758144233370119,1
-0.93540416849458,0.13739528309390955,0
-0.8156435100761914,0.44742100582986644,0
0.09631660808201249,0.9761708183759285,0
-0.010570165829115755,-0.8524453227234148,1
0.13940130982038304,1.0484833546947747,0
0.05335418039399589,1.036728782240571,0
-0.19633464969226225,0.7533270332006402,1
0.8076882975867135,0.30153014586098864,1
-0.7436764512738712,-0.37532329130284525,1
0.5149065938499955,-0.8658718789393312,0
-0.3831731442076693,-0.6826335487425695,1
-0.06722450702183361,0.837159353037183,1
-0.6566976732012526,0.7986649112788293,0
-0.24182937726961212,-1.0147757627991738,0
0.804155056211094,0.14895497647398262,1
-0.8501727207189009,0.5291327894771594,0
-0.37674111779585495,0.7533517280060587,1
0.4105689987786442,-0.7122483222552798,1
-0.28203968983099437,-0.7221978651765932,1
-0.7155151965601121,-0.7402893443729255,0
0.5384865966726776,0.5497459506700592,1
-0.6351233957537057,0.7833409776162894,0
0.5806115615061284,0.7902100704680918,0
-0.4205560286671689,-0.6685539759384436,1
-0.795518987657181,0.1874465448974114,1
0.25029250653473367,-0.9673817630476732,0
-0.5891343050550251,-0.768770566161,0
-0.9990392230800592,0.15343068559823017,0
0.4995791206946544,0.8695594588088085,0
-0.7246049789071517,-0.21860791049466147,1
-0.30590789185132783,-0.9868674751329473,0
-0.3922773803128208,-0.740505815588232,1
0.752202954885315,0.06702468378862747,1
0.8101642210621872,0.2217737868190973,1
-0.9678670122383946,-0.13316070160553903,0
-0.08642019518712533,0.9457049892554652,0
0.2942230485666973,-1.0125571753820277,0
0.514960142727814,-0.8434687217301862,0
-0.649150172470951,0.612860942554887,1
-0.739769560451243,0.17823011842547548,1
-0.33159038442182565,0.6947529528624534,1
-0.9903110634445024,-0.032242619677913316,0
-0.11151437961228967,-0.7869826348795552,1
-0.072084757154915,0.9967136477673728,0
0.43678706024606534,-0.7159823336506486,1
-0.728350560674002,0.6564356291412481,0
0.797714772209608,-0.13698028202380158,1
0.34246228155444536,0.7328521682201392,1
-0.9202863195683137,-0.1565635678947632,0
-0.018465990437313694,-0.7504028462576029,1
0.5861861872927431,-0.5723338566888089,1
0.7350845533469829,-0.2962889758973337,1
-0.740988760106368,0.2928340558964797,1
-0.9584356802115507,0.36555438706798016,0
0.5958856486539403,-0.5220522613406551,1
-0.5664778216875554,0.3526542820508868,1
0.46381069848403744,-0.5425409360672311,1
-0.7499017525434825,-0.2985698020441542,1
-0.5303553399850968,0.6558639844916333,1
0.5570449365406615,-0.551460413280795,1
-0.7880735653975615,-0.2736767946300693,1
0.6387928417047821,0.8704270149626323,0
0.9622526739190898,-0.4115829769721583,0
-0.6891990239925252,0.26950417449768094,1
-0.6193260054317549,-0.40920197527818,1
0.9257154653763495,0.24285208108728235,0
-0.40352539934068743,-0.7237870200435155,1
0.007153127092938763,-0.8352343051477868,1
0.946336427640407,-0.3289239781724075,0
0.06116799866749153,0.8128540483541523,1
-0.7874125843535015,-0.4254136789161558,0
0.8349027547626928,0.48844090647089733,0
-0.7412447465827927,0.4288703995869581,0
-0.6395839579733903,0.43777148232104335,1
-0.5448884481271955,-0.6242431521362194,1
0.3509709335057522,0.789221180654748,1
0.23374601277615112,-0.8293983811476535,1
-0.8956660120849256,-0.4223500326680981,0
-0.8855709986304945,0.11351168633522113,0
0.9182978514497756,-0.08149399697981863,0
-0.12507183627789237,-0.8918604729002423,1
0.34341765415723,0.7286403212599841,1
-0.5567669203611478,0.4769111438197498,1
0.48805504284471224,-0.8341815334844698,0
0.40720269668070036,0.8829301696977108,0
0.07559694938786182,-1.0293470193142293,0
0.43624902681640665,-0.8764195817756584,0
0.04246637565400535,1.0007779997558224,0
0.6789239601887862,-0.6989708940876607,0
0.06335169521661362,0.7459011367804096,1
-0.22745536364157107,0.9883493114090369,0
0.060938396339637275,0.8313220135985582,1
-0.9728162671426663,0.0092044391115878,0
0.8831612686985402,-0.42670770958185267,0
-0.49791039784814706,0.9128613269597928,0
-0.37053255900540766,0.7726097289773779,1
0.7900857459503697,-0.545715212250717,0
-0.7940215962207791,0.7057138129851555,0
0.6316794743575831,-0.4902999383974335,1
-0.7572886542409905,-0.7370332059821617,0
-0.7256500078476879,-0.20236511617953068,1
0.30855125440367853,0.976163966212751,0
0.7599959081468601,0.06241250352745804,1
0.1215124843456308,-0.9817117110595556,0
-0.3143914630524673,-0.729941867479123,1
-0.6142978532200344,0.4699972825331949,1
-0.8626258692182949,0.14898239403589783,1
0.41507861809726054,0.7938027707279174,1
-0.6292544931643567,0.7653944621250678,0
-0.6951324150047824,-0.42212016702308625,1
-0.1917265804351328,0.8974779546408426,0
0.0034958747540733623,-0.8555467693684848,1
-0.17736906598206817,0.9943061760600509,0
-0.4772280913373804,-0.699172007111125,1
0.29567203962877747,-1.003477065826211,0
0.7797700917500726,0.17034168430758684,1
-0.8284879714408591,-0.0017211732660948166,1
-0.31848445284078797,-0.9793304415203528,0
-0.1847705767236584,0.7332625517395824,1
0.23182243369017042,0.8054803685536703,1
-0.5531342625383531,-0.5471782318692766,1
-0.0919020845839045,0.8209073704810922,1
-0.9599575936861535,0.43131988723392395,0
0.8188792988754502,0.10895555599599685,1
0.297737515505375,0.7365250958002049,1
-0.5162020792048698,-0.6149826264116921,1
0.1991027339327961,-0.7392069527819363,1
0.7746109097028409,-0.1567538219284063,1
-0.47780608938303076,-0.6520982570898168,1
0.130208283529773,0.9640116252462548,0
-0.6597663426320817,0.42573843287998825,1
-0.0672490757781669,-0.7763516348752237,1
-0.557967844167417,0.5922743656767897,1
0.706827852921887,0.4525446069459502,1
0.13093930187454916,-0.8242634918685577,1
0.9385592388718825,-0.16756760216411035,0
0.33881748003205686,0.9336587609315978,0
